date,symbol,action,quantity,price,status
2019-01-14T20:56:59.471425Z,RIOT,buy,1.0,1.6278,filled
2019-01-14T20:55:38.987241Z,TRPXY,buy,1.0,3.8973,filled
2019-01-14T20:48:55.579424Z,SNAP,buy,1.0,6.3199,filled
2019-01-14T20:48:17.824677Z,EVOK,buy,1.0,2.7988,filled
2019-01-14T20:46:18.396429Z,ORC,buy,1.0,6.7099,filled
2019-01-14T20:45:10.662753Z,NTEC,buy,1.0,8.3371,filled
2019-01-14T20:37:14.598698Z,FPI,buy,1.0,6.0,filled
2019-01-14T20:32:41.889899Z,AMD,buy,1.0,20.4399,filled
2019-01-14T20:30:42.029215Z,INTC,buy,1.0,48.4698,filled
2019-01-14T20:30:12.953641Z,PMT,buy,2.0,19.39,filled
2019-01-14T20:29:09.338950Z,SPOT,buy,1.0,126.9481,filled
2019-01-14T20:27:17.418889Z,IIPR,buy,1.0,54.4599,filled
2019-01-14T20:26:56.405407Z,ACB,buy,1.0,6.7699,filled
2019-01-14T20:25:40.870102Z,CZR,buy,1.0,8.6897,filled
2019-01-14T20:24:54.236300Z,CRON,buy,1.0,13.7883,filled
2018-12-19T19:54:06.887775Z,FDX,buy,1.0,165.2964,filled
2018-12-19T19:32:23.799920Z,BAC,buy,1.0,24.9199,filled
2018-12-19T19:31:07.808010Z,HMNY,sell,1.0,0.016115,filled
2018-12-19T19:27:54.285323Z,UMC,sell,1.0,1.7801,filled
2018-12-19T19:21:58.917613Z,META,buy,1.0,136.2495,filled
2018-07-23T13:58:51.018852Z,UMC,buy,1.0,2.89,filled
2018-07-18T13:30:03.024440Z,IGC,sell,20.0,0.442,filled
2018-07-02T19:11:32.516415Z,IGC,buy,20.0,0.492987,filled
2018-07-02T13:30:10.885621Z,HMNY,buy,14.0,0.259,filled
2018-04-11T13:30:01.362606Z,NTEC,sell,1.0,5.25,filled
2018-04-11T13:30:13.384578Z,AMD,sell,1.0,9.87,filled
2018-04-11T13:30:12.645764Z,BLDR,sell,1.0,19.18,filled
2018-04-11T13:30:16.511723Z,AQMS,sell,1.0,2.29,filled
2018-04-11T13:30:19.382152Z,ORC,sell,3.0,7.46,filled
2018-04-11T13:30:23.190081Z,JYNT,sell,2.0,6.8,filled
2018-04-11T13:30:03.423488Z,TWNK,sell,1.0,14.57,filled
2018-04-06T19:31:17.263204Z,TWNK,buy,1.0,14.5,filled
2018-03-20T18:11:45.713048Z,GE,sell,2.0,13.671,filled
2018-03-20T18:11:31.008788Z,TOPS,sell,10.0,0.1764,filled
2018-03-20T18:08:20.503798Z,GM,sell,1.0,37.041,filled
2018-03-20T18:08:04.320037Z,META,sell,1.0,163.83,filled
2018-03-20T18:01:51.038948Z,HON,sell,1.0,150.57,filled
2018-03-20T18:01:39.636025Z,SDRL,sell,4.0,0.242004,filled
2018-03-20T18:01:24.926275Z,IGC,sell,18.0,0.623197,filled
2018-03-19T16:38:48.705975Z,ORC,buy,3.0,7.359,filled
2018-03-19T16:38:23.208081Z,SONC,sell,1.0,24.9601,filled
2018-03-14T15:53:08.616234Z,SDRL,buy,4.0,0.255094,filled
2018-03-14T15:52:32.258043Z,TOPS,buy,10.0,0.1862,filled
2018-03-14T15:51:52.115517Z,NTEC,buy,1.0,6.545,filled
2018-03-14T15:51:06.158089Z,AMD,buy,1.0,11.335,filled
2018-03-14T15:50:04.659366Z,JYNT,buy,2.0,6.089,filled
2018-03-14T15:49:33.599527Z,GM,buy,1.0,38.045,filled
2018-03-14T15:48:57.450561Z,GE,buy,2.0,14.339,filled
2018-03-02T14:38:47.317843Z,AQMS,buy,1.0,2.21,filled
2018-02-27T16:02:12.655652Z,IGC,buy,18.0,0.701096,filled
2018-02-27T16:01:46.663173Z,SONC,buy,1.0,24.96,filled
2018-02-27T16:01:24.535755Z,BLDR,buy,1.0,20.31,filled
2018-02-26T15:03:28.247964Z,IGC,buy,85.0,0.689,cancelled
2018-02-26T14:59:18.475473Z,META,buy,1.0,185.19,filled
2018-02-26T14:59:28.437296Z,HON,buy,1.0,156.0,filled
2018-02-05T19:52:17.515387Z,IGC,sell,230.0,0.830596,filled
2018-02-05T19:51:55.505699Z,XXII,sell,2.0,2.635,filled
2018-02-02T15:24:59.909587Z,XXII,buy,2.0,2.9198,filled
2018-02-02T15:10:47.616247Z,IGC,buy,130.0,0.818624,filled
2018-02-02T15:10:35.169136Z,IGC,buy,100.0,0.809604,filled
2018-02-02T15:07:33.813492Z,PMT,sell,2.0,16.2101,filled
2018-02-02T15:07:24.211504Z,GE,sell,3.0,15.8001,filled
2018-02-02T15:07:12.751011Z,ORC,sell,2.0,7.4702,filled
2018-02-02T15:06:56.909037Z,F,sell,5.0,10.741,filled
2018-02-02T15:06:44.515826Z,XXII,sell,16.0,2.885,filled
2018-01-19T20:43:04.315123Z,ORC,buy,2.0,7.8798,filled
2018-01-19T20:41:32.712551Z,GE,buy,3.0,16.279,filled
2018-01-19T20:41:16.332082Z,F,sell,5.0,11.96,filled
2018-01-19T20:37:11.883909Z,XXII,buy,16.0,3.869,filled
2018-01-19T20:31:50.443479Z,GAIN,sell,1.0,11.17,filled
2018-01-18T17:42:23.722545Z,IGC,sell,20.0,0.9989,filled
2018-01-18T17:42:08.495366Z,IIPR,sell,1.0,28.301,filled
2018-01-17T20:57:43.008806Z,F,buy,10.0,12.14,filled
2018-01-17T20:57:20.606348Z,XXII,sell,22.0,3.415,filled
2018-01-17T20:57:08.404463Z,EGO,sell,10.0,1.361,filled
2018-01-17T20:56:48.194182Z,IGC,sell,2.0,1.0105,filled
2018-01-17T20:56:37.110048Z,TOPS,sell,14.0,0.229,filled
2018-01-17T20:56:27.146494Z,EDIT,sell,1.0,30.2804,filled
2018-01-12T20:04:57.033954Z,NSPR,sell,27.0,0.162,filled
2018-01-12T18:32:11.457705Z,EDIT,buy,1.0,32.78,filled
2018-01-12T18:17:16.089973Z,ORC,sell,3.0,7.921,filled
2018-01-12T18:14:39.512439Z,NSPR,sell,58.0,0.1586,filled
2018-01-11T14:55:23.746163Z,NSPR,buy,1.0,0.1825,filled
2018-01-11T15:56:41.523620Z,NSPR,buy,30.0,0.1786,filled
2018-01-11T14:54:13.241242Z,IIPR,buy,1.0,32.18,filled
2018-01-11T14:54:40.820137Z,NSPR,buy,27.0,0.18,filled
2018-01-11T14:49:57.665239Z,FLGT,sell,3.0,4.58,filled
2018-01-11T14:48:32.943745Z,F,sell,2.0,13.075,filled
2018-01-11T14:45:26.754641Z,XXII,buy,14.0,3.285,filled
2018-01-12T20:04:42.854793Z,NSPR,sell,27.0,0.21,cancelled
2018-01-11T14:43:23.362203Z,NTEC,sell,7.0,6.955,filled
2018-01-11T21:01:31.915320Z,TOPS,sell,14.0,0.26,cancelled
2018-01-10T18:15:53.238928Z,NSPR,buy,27.0,0.2012,filled
2018-01-10T18:06:43.626888Z,ORC,buy,2.0,8.68,filled
2018-01-10T17:57:23.025368Z,ORC,buy,1.0,8.67,filled
2018-01-10T17:51:35.730471Z,IGC,buy,11.0,1.08,filled
2018-01-10T17:48:03.424607Z,SDRL,sell,7.0,0.26606,filled
2018-01-10T17:37:20.925043Z,NTEC,sell,6.0,6.7,filled
2018-01-10T17:32:20.137614Z,FLGT,buy,3.0,4.53,filled
2018-01-10T17:27:17.249011Z,AQMS,sell,5.0,1.865,filled
2018-01-10T17:25:48.127760Z,RSYS,sell,5.0,1.12,filled
2018-01-09T19:57:27.552081Z,SDRL,buy,1.0,0.2611,filled
2018-01-09T19:49:44.047427Z,EGO,buy,9.0,1.26,filled
2018-01-09T19:49:18.147561Z,IGC,buy,10.0,1.11,filled
2018-01-09T19:46:27.564614Z,RSYS,buy,5.0,1.06,filled
2018-01-09T19:43:14.254996Z,AQMS,buy,5.0,1.8198,filled
2018-01-09T19:41:27.449568Z,GE,sell,2.0,18.575,filled
2018-01-09T18:09:21.532501Z,SDRL,buy,2.0,0.265,filled
2018-01-09T17:07:19.071422Z,XXII,buy,8.0,3.22,filled
2018-01-09T16:51:31.091124Z,DPW,sell,9.0,2.1005,filled
2018-01-09T16:49:59.338973Z,SNES,sell,7.0,0.735,filled
2018-01-09T16:49:34.750235Z,NSPR,sell,8.0,0.2567,filled
2018-01-08T16:37:47.553474Z,TOPS,buy,4.0,0.2525,filled
2018-01-08T16:37:27.259743Z,DPW,buy,7.0,2.53,filled
2018-01-08T16:34:48.623759Z,EGO,buy,1.0,1.369,filled
2018-01-08T16:34:15.967017Z,NSPR,buy,8.0,0.1415,filled
2018-01-08T16:33:48.835552Z,TOPS,buy,10.0,0.2502,filled
2018-01-08T16:32:54.928820Z,SDRL,buy,4.0,0.2721,filled
2018-01-08T16:32:25.228410Z,PMT,buy,2.0,15.97,filled
2018-01-08T16:30:57.156127Z,IGC,buy,1.0,1.22,filled
2018-01-08T16:26:15.729179Z,IIPR,sell,2.0,28.811,filled
2018-01-08T16:03:21.727459Z,GE,buy,1.0,18.165,filled
2018-01-08T16:01:08.430949Z,IIPR,buy,1.0,29.789,filled
2018-01-08T16:00:25.442663Z,AMD,sell,4.0,12.001,filled
2018-01-08T15:55:04.162300Z,SNES,buy,7.0,0.6822,filled
2018-01-08T15:51:55.043138Z,F,buy,1.0,13.149,filled
2018-01-08T15:49:28.247851Z,IIPR,buy,1.0,30.239,filled
2018-01-08T15:45:32.216006Z,DPW,buy,2.0,2.4395,filled
2018-01-08T15:36:09.053621Z,IIPR,sell,1.0,30.7101,filled
2018-01-08T15:30:49.627786Z,NTEC,buy,10.0,6.695,filled
2018-01-08T15:30:19.045410Z,XXII,sell,11.0,3.421,filled
2018-01-08T15:29:57.734207Z,AMD,buy,1.0,11.999,filled
2018-01-08T15:29:19.899561Z,IIPR,sell,1.0,30.51,filled
2018-01-08T15:27:38.701132Z,NTEC,buy,1.0,6.745,filled
2018-01-08T15:26:41.686560Z,T,sell,1.0,37.941,filled
2018-01-08T15:26:01.966479Z,GSAT,sell,2.0,1.24,filled
2018-01-03T17:00:15.662514Z,IIPR,buy,1.0,32.61,filled
2018-01-03T16:57:30.194074Z,CEI,sell,3.0,0.1202,filled
2018-01-03T16:50:51.280901Z,PZRXQ,sell,6.0,0.3851,filled
2018-01-03T16:44:13.487546Z,ORC,sell,1.0,9.1801,filled
2018-01-03T16:43:47.092557Z,PMT,sell,1.0,16.0201,filled
2018-01-02T19:26:00.464012Z,CEI,buy,1.0,0.122198,filled
2018-01-02T19:25:47.204233Z,CEI,buy,2.0,0.122198,filled
2018-01-02T19:19:10.607705Z,PZRXQ,buy,3.0,0.3899,filled
2018-01-02T18:48:49.930438Z,NTEC,buy,2.0,5.9,filled
2018-01-02T18:46:39.983731Z,DPW,sell,3.0,3.3912,filled
2018-01-02T18:45:10.973615Z,XXII,buy,11.0,3.07,filled
2018-01-02T18:44:43.536624Z,IIPR,buy,1.0,35.96,filled
2018-01-02T17:52:32.428431Z,GME,sell,4.0,18.085,filled
2017-12-29T16:50:28.506421Z,GSAT,buy,2.0,1.279,filled
2017-12-29T16:49:24.532892Z,DPW,buy,1.0,3.4298,filled
2017-12-27T17:15:28.045517Z,GAIN,buy,1.0,11.2296,filled
2017-12-27T17:14:37.755235Z,PMT,buy,1.0,16.61,filled
2017-12-27T17:14:10.782919Z,ORC,buy,1.0,9.49,filled
2017-12-27T17:07:47.728519Z,DPW,buy,2.0,4.0498,filled
2017-12-27T16:38:44.705943Z,T,buy,1.0,39.049,filled
2017-12-27T16:37:04.479145Z,GE,buy,1.0,17.509,filled
2017-12-27T16:36:24.084341Z,F,buy,1.0,12.529,filled
2017-12-27T16:33:03.584361Z,XXII,sell,15.0,2.791,filled
2017-12-27T15:52:57.880021Z,IIPR,sell,2.0,26.9501,filled
2017-12-27T15:52:47.835745Z,EVFM,sell,13.0,1.9506,filled
2017-12-20T20:51:07.004741Z,PZRXQ,buy,3.0,0.408443,filled
2017-12-20T20:49:15.115619Z,EVFM,buy,6.0,1.67,filled
2017-12-20T20:49:01.490366Z,GME,buy,1.0,18.239,filled
2017-12-20T20:47:10.593762Z,AMD,buy,1.0,10.989,filled
2017-12-20T20:46:38.189129Z,IIPR,buy,1.0,24.75,filled
2017-12-20T20:46:15.674006Z,T,sell,1.0,38.6,filled
2017-12-20T20:18:21.899400Z,AMD,buy,1.0,10.969,filled
2017-12-20T20:18:06.136983Z,DPW,sell,3.0,5.2903,filled
2017-12-20T20:16:54.502542Z,EVFM,buy,6.0,1.67,filled
2017-12-20T20:15:24.997567Z,EGO,sell,1.0,1.261,filled
2017-12-20T20:15:14.006057Z,AQMS,sell,1.0,2.035,filled
2017-12-20T20:14:51.339499Z,IGC,sell,1.0,0.71069,filled
2017-12-20T20:14:39.503722Z,CBKCQ,sell,1.0,1.211,filled
2017-12-20T20:14:13.280085Z,NSPR,sell,22.0,0.13,filled
2017-12-20T20:09:32.703612Z,GME,buy,1.0,18.249,filled
2017-12-20T20:06:15.800773Z,SDRL,sell,6.0,0.247304,filled
2017-12-20T20:05:37.513280Z,PZRXQ,sell,1.0,0.390724,filled
2017-12-20T20:05:20.815348Z,SIRI,sell,2.0,5.25,filled
2017-12-20T20:04:56.292441Z,P,sell,1.0,4.761,filled
2017-12-19T14:38:54.207423Z,DPW,buy,2.0,5.07,filled
2017-12-19T14:37:46.639986Z,AMC,sell,1.0,15.1,filled
2017-12-15T17:53:59.889605Z,PZRXQ,buy,1.0,0.43,filled
2017-12-15T15:59:11.764823Z,DPW,buy,1.0,4.85,filled
2017-12-15T15:58:30.592168Z,P,buy,1.0,5.16,filled
2017-12-15T15:08:59.996289Z,T,buy,1.0,38.04,filled
2017-12-15T15:05:49.295154Z,CEI,sell,25.0,0.1412,filled
2017-12-15T15:05:32.883883Z,PZRXQ,sell,5.0,0.380298,filled
2017-12-15T15:05:14.573652Z,VSTM,sell,2.0,3.22,filled
2017-12-15T14:30:13.603916Z,IIPR,buy,1.0,23.0,filled
2017-12-15T14:30:30.248525Z,SDRL,sell,91.0,0.28,filled
2017-12-15T14:07:12.321392Z,SDRL,sell,90.0,0.0,cancelled
2017-12-15T14:30:21.485047Z,AMC,buy,1.0,15.75,filled
2017-12-13T18:56:31.822312Z,PZRXQ,buy,5.0,0.419232,filled
2017-12-13T18:06:40.412337Z,GME,buy,1.0,18.81,filled
2017-12-13T18:06:04.512561Z,AMC,sell,1.0,14.905,filled
2017-12-13T18:05:17.642915Z,EVOK,sell,1.0,2.48,filled
2017-12-13T18:05:03.814315Z,STDY,sell,1.0,3.35,filled
2017-12-13T18:04:45.336881Z,SDRL,buy,19.0,0.258569,filled
2017-12-13T18:04:09.439384Z,PZRXQ,sell,10.0,0.503,filled
2017-12-13T18:03:48.425975Z,CEI,buy,15.0,0.1517,filled
2017-12-13T18:03:28.867775Z,GSAT,sell,2.0,1.201,filled
2017-12-13T18:02:51.713219Z,SDRL,buy,6.0,0.258569,filled
2017-12-13T18:01:52.037321Z,TOPS,sell,4.0,0.3225,filled
2017-12-13T18:01:25.112175Z,SDRL,buy,19.0,0.258386,filled
2017-12-13T18:00:54.522534Z,RSYS,sell,5.0,0.8821,filled
2017-12-13T18:00:07.964916Z,SDRL,buy,53.0,0.258,filled
2017-12-13T17:50:54.535534Z,APPS,sell,1.0,1.8302,filled
2017-12-13T17:50:28.536366Z,WPRT,sell,1.0,3.1,filled
2017-12-13T17:50:15.476005Z,ARQ,sell,1.0,9.571,filled
2017-12-12T21:01:24.189148Z,NSPR,buy,1.0,0.13,cancelled
2017-12-12T20:46:28.731419Z,NSPR,buy,11.0,0.1338,filled
2017-12-12T19:57:58.302610Z,XXII,buy,1.0,2.62,filled
2017-12-12T17:57:01.122602Z,AMC,buy,1.0,15.8,filled
2017-12-12T17:52:15.120798Z,IGC,buy,1.0,0.7097,filled
2017-12-12T17:50:01.004348Z,XXII,buy,7.0,2.77,filled
2017-12-12T14:58:02.522610Z,NSPR,buy,1.0,0.1344,filled
2017-12-12T14:47:00.242497Z,TOPS,buy,4.0,0.3554,filled
2017-12-12T14:46:42.017058Z,VSTM,buy,2.0,3.57,filled
2017-12-12T14:46:08.028286Z,NSPR,buy,10.0,0.1345,filled
2017-12-12T14:45:37.725295Z,RSYS,buy,5.0,0.98,filled
2017-12-12T14:45:02.217415Z,APPS,buy,1.0,1.7,filled
2017-12-12T14:39:55.721302Z,IGC,sell,10.0,0.745,filled
2017-12-12T14:39:35.546442Z,SNES,sell,13.0,0.71,filled
2017-12-11T20:52:45.314624Z,GSAT,buy,2.0,1.309,filled
2017-12-11T20:46:19.162325Z,CEI,buy,10.0,0.164943,filled
2017-12-11T19:26:31.737686Z,EVFM,buy,1.0,1.48,filled
2017-12-11T19:26:13.197974Z,EVOK,buy,1.0,2.7,filled
2017-12-11T19:25:59.910291Z,EGO,buy,1.0,1.239,filled
2017-12-11T19:25:38.148157Z,AQMS,buy,1.0,1.9398,filled
2017-12-11T19:25:26.365522Z,STDY,buy,1.0,3.445,filled
2017-12-11T19:24:35.631452Z,SIRI,buy,2.0,5.6298,filled
2017-12-11T19:22:16.951706Z,PZRXQ,buy,10.0,0.55794,filled
2017-12-11T19:21:46.200919Z,IGC,buy,10.0,0.808,filled
2017-12-11T15:06:28.750752Z,SNES,buy,3.0,0.7498,filled
2017-12-11T15:03:32.944519Z,GME,buy,1.0,18.82,filled
2017-12-11T15:01:25.695808Z,UNTCQ,sell,1.0,19.95,filled
2017-12-11T14:58:13.816940Z,WPRT,buy,1.0,2.669,filled
2017-12-11T14:55:34.310680Z,GSAT,sell,3.0,1.3101,filled
2017-12-05T20:20:17.498394Z,GSAT,buy,1.0,1.53,filled
2017-12-05T20:03:27.110719Z,GSAT,buy,1.0,1.54,filled
2017-12-05T20:03:03.876384Z,UNTCQ,buy,1.0,21.37,filled
2017-12-05T20:02:40.416170Z,SNES,buy,10.0,0.7663,filled
2017-12-05T20:00:55.912433Z,ARQ,buy,1.0,8.0594,filled
2017-12-05T19:59:30.074820Z,AMD,buy,1.0,9.929,filled
2017-11-21T19:36:02.498564Z,CBKCQ,buy,1.0,1.2198,filled
2017-11-21T19:35:20.599899Z,GSAT,buy,1.0,1.52,filled
2017-11-21T19:34:55.200293Z,XXII,buy,7.0,2.385,filled
2017-11-20T18:14:56.131743Z,IRIX,sell,1.0,7.6434,filled
2017-11-20T18:13:43.703356Z,AMD,sell,1.0,11.32,filled
2017-11-17T17:37:01.916563Z,AMD,buy,1.0,11.579,filled
2017-11-17T17:36:00.017492Z,IRIX,buy,1.0,7.79,filled
2017-07-07T14:30:21.189957Z,GSAT,sell,144.0,2.031,filled
2017-07-07T14:29:57.952566Z,GSAT,sell,144.0,2.17,cancelled
2017-06-30T20:01:34.951823Z,GSAT,sell,144.0,0.0,cancelled
2017-06-28T20:01:17.215700Z,GSAT,sell,144.0,2.2,cancelled
2017-06-27T18:46:15.499975Z,GSAT,buy,12.0,2.12,filled
2017-06-27T18:44:17.600165Z,GSAT,buy,70.0,2.12,filled
2017-06-27T15:55:56.514598Z,GSAT,buy,62.0,2.15,filled
2017-06-27T18:39:05.955391Z,XXII,buy,100.0,1.75,cancelled
2017-06-23T17:27:36.901965Z,BBY,sell,1.0,55.05,filled
2017-06-23T17:27:15.202772Z,BAC,sell,2.0,22.8,filled
2017-06-23T17:26:23.735593Z,BAC,sell,2.0,22.9,cancelled
2017-06-23T15:08:24.738938Z,MAIN,sell,1.0,38.9,filled
2017-06-23T14:16:55.160579Z,AMD,sell,2.0,14.4301,filled
2017-06-23T14:55:05.397233Z,GME,sell,3.0,20.57,filled
2017-06-23T14:15:50.900084Z,XXII,sell,7.0,1.81,filled
2017-06-23T14:23:39.235704Z,GSAT,sell,25.0,2.21,filled
2017-06-23T13:59:43.833090Z,P,sell,1.0,8.11,filled
2017-06-21T19:23:00.862197Z,XXII,buy,3.0,1.77,filled
2017-06-21T17:41:17.010154Z,GME,buy,1.0,20.4,filled
2017-06-21T17:40:29.506876Z,XXII,buy,15.0,1.75,cancelled
2017-06-21T17:38:02.585034Z,BAC,buy,1.0,23.139,filled
2017-06-20T16:17:39.086909Z,XXII,buy,1.0,1.775,filled
2017-06-20T16:16:16.104332Z,GSAT,buy,7.0,2.09,filled
2017-06-20T16:14:55.295706Z,AMD,buy,1.0,12.51,filled
2017-06-20T16:12:39.884534Z,GME,buy,1.0,20.609,filled
2017-06-20T16:11:07.581891Z,GSAT,buy,10.0,2.119,filled
2017-06-19T16:41:53.356177Z,XXII,buy,1.0,1.789,filled
2017-06-19T16:41:17.254581Z,MAIN,buy,1.0,38.8399,filled
2017-06-19T14:53:15.254841Z,XXII,buy,1.0,1.8,filled
2017-06-19T13:56:41.326370Z,GSAT,buy,8.0,2.16,filled
2017-06-19T15:44:30.278539Z,CBKCQ,sell,1.0,1.33,filled
2017-06-16T19:55:26.935638Z,P,buy,1.0,7.0099,filled
2017-06-16T18:56:31.828722Z,BBY,buy,1.0,55.6699,filled
2017-06-16T18:54:05.167469Z,AMD,buy,1.0,11.449,filled
2017-06-16T18:52:39.850474Z,GME,buy,1.0,20.6099,filled
2017-06-16T18:48:41.975120Z,TRPXY,sell,1.0,6.07,filled
2017-06-16T18:48:20.073222Z,XXII,sell,35.0,1.801,filled
2017-06-16T18:48:02.668792Z,SIRI,sell,1.0,5.181,filled
2017-06-16T18:45:02.778553Z,NTEC,sell,1.0,5.5,filled
2017-06-16T18:39:41.099523Z,GSAT,sell,11.0,2.181,filled
2017-06-19T13:44:50.589239Z,GSAT,buy,5.0,2.08,cancelled
2017-06-14T18:40:17.225574Z,GSAT,buy,10.0,2.1,filled
2017-06-14T17:15:34.245102Z,XXII,buy,8.0,1.73,filled
2017-06-13T14:04:07.463935Z,WPRT,sell,9.0,1.62,filled
2017-06-16T13:31:46.525056Z,XXII,sell,28.0,2.0,cancelled
2017-06-12T16:06:51.297289Z,XXII,buy,7.0,1.8,filled
2017-06-12T16:06:51.341471Z,XXII,buy,10.0,1.8,filled
2017-06-12T13:59:02.245265Z,AMD,sell,2.0,11.75,filled
2017-06-12T13:58:05.140175Z,AMD,sell,2.0,11.9,cancelled
2017-06-09T18:53:57.308916Z,AMD,buy,1.0,11.8299,filled
2017-06-09T18:49:42.792203Z,UNTCQ,sell,1.0,17.92,filled
2017-06-09T17:18:08.007541Z,AMD,buy,1.0,12.24,filled
2017-06-09T17:17:51.818752Z,SKYS,sell,1.0,1.8901,filled
2017-06-09T17:14:22.488459Z,CIEIQ,sell,4.0,0.245401,filled
2017-06-09T17:14:05.114748Z,JAGX,sell,4.0,0.6361,filled
2017-06-09T15:54:47.188658Z,TRPXY,buy,1.0,6.6699,filled
2017-06-09T14:47:57.399461Z,BAC,buy,1.0,23.6099,filled
2017-06-09T14:43:03.102606Z,AMD,sell,1.0,13.2201,filled
2017-06-09T14:34:29.105210Z,SIRI,buy,1.0,5.34,filled
2017-06-09T14:25:56.906914Z,NTEC,sell,1.0,5.45,filled
2017-06-09T17:13:49.047881Z,XXII,sell,10.0,2.0,cancelled
2017-06-09T13:38:51.366032Z,WPRT,buy,8.0,1.6199,filled
2017-06-09T13:38:13.711200Z,XXII,buy,10.0,1.81,filled
2017-06-09T13:34:08.095212Z,GSAT,sell,18.0,2.1401,filled
2017-06-09T13:30:43.880662Z,SNAP,sell,1.0,18.21,filled
2017-06-09T13:10:26.906187Z,AMD,sell,1.0,0.0,cancelled
2017-06-09T13:33:33.358970Z,GSAT,sell,18.0,2.2,cancelled
2017-06-09T17:13:42.809889Z,JAGX,sell,4.0,0.7,cancelled
2017-06-08T19:13:01.491311Z,CIEIQ,buy,1.0,0.254,filled
2017-06-07T19:55:52.148941Z,WPRT,buy,1.0,1.58,filled
2017-06-07T19:55:30.160453Z,SKYS,buy,1.0,1.899,filled
2017-06-07T19:54:48.946283Z,NTEC,buy,2.0,5.45,filled
2017-06-07T19:53:05.040935Z,XXII,buy,1.0,1.8499,filled
2017-06-07T19:52:30.141828Z,UNTCQ,sell,1.0,16.43,filled
2017-06-07T19:39:11.960383Z,CIEIQ,buy,1.0,0.2689,filled
2017-06-07T19:37:16.336685Z,SNAP,buy,1.0,19.6499,filled
2017-06-09T12:57:21.270494Z,AMD,sell,1.0,13.0,cancelled
2017-06-07T19:47:58.559211Z,UNTCQ,sell,2.0,18.0,cancelled
2017-06-08T19:16:36.413492Z,JAGX,sell,4.0,0.7,cancelled
2017-06-08T19:16:30.699998Z,GSAT,sell,19.0,2.2,cancelled
2017-06-07T18:51:29.667560Z,CIEIQ,buy,2.0,0.2658,filled
2017-06-07T17:16:24.064923Z,CBKCQ,buy,1.0,1.27,filled
2017-06-07T17:10:37.068447Z,AMD,buy,1.0,12.5,filled
2017-06-07T17:09:47.534184Z,JMBA,sell,2.0,6.7701,filled
2017-06-07T15:40:50.534534Z,JMBA,buy,2.0,6.7799,filled
2017-06-07T15:34:46.351232Z,UNTCQ,buy,2.0,17.03,filled
2017-06-07T15:04:07.888581Z,SNR,sell,5.0,9.595,filled
2017-06-05T15:34:22.328737Z,JAGX,buy,4.0,0.68,filled
2017-06-05T15:14:15.036527Z,GSAT,buy,19.0,2.02,filled
2017-06-05T15:11:54.800966Z,SNR,buy,5.0,9.68,filled
